TESTNAME,SUBTESTNAME,SUBSUBTESTNAME,DESCRIPTION,FUNCTION,TIMEOUT,PARAM1,PARAM2,UNIT,LOW,HIGH,KEY,VAL,FAIL_COUNT
USBC,MLB_Source_USB3,Set_Eload_150mA,set CC load to 150mA,powerboard.set_ccload,10000,eload set(1*cc*150),,,,,,,
USBC,MLB_Source_USB3,PPVBUS_Current_150mA,measure PPVBUS_USB_CONN current through eload,powerboard.read_eload_current,30000,ELOAD_CURRENT_SENSE1,,mA,125,175,,,
USBC,MLB_Source_USB3,Set_Eload_900mA,set CC load to 900mA,powerboard.set_ccload,10000,eload set(1*cc*900),,,,,,,
USBC,MLB_Source_USB3,PPVBUS_Current_900mA,measure PPVBUS_USB_CONN current through eload,powerboard.read_eload_current,30000,ELOAD_CURRENT_SENSE1,,mA,875,925,,,
USBC,MLB_Source_USB3,Set_Eload_1500mA,set CC load to 1500mA,powerboard.set_ccload,10000,eload set(1*cc*1500),,,,,,,
USBC,MLB_Source_USB3,DELAY_200MS_2,delay 200ms,delay.delay,10000,200,,ms,,,,,
USBC,MLB_Source_USB3,IBATT_W/o_ELOAD,measure battery current without Eload,mlbsourcetest.calculate,10000,BATT_CURRENT_BIG,IBATT_VB_OFF_EFF,mA,50,250,,,
USBC,MLB_Source_USB3,PPVBUS_Current_1500mA,measure PPVBUS_USB_CONN current through eload,mlbsourcetest.calculate,30000,ELOAD_CURRENT_SENSE1,Current_Eload,mA,1475,1525,,,
USBC,MLB_Source_USB3,IBATT_With_Eload,measure battery current with Eload,mlbsourcetest.calculate,10000,BATT_CURRENT_BIG,IBATT_VB_ON,mA,1800,2300,,,
USBC,MLB_Source_USB3,PPVCC_MAIN_SNS_with_Eload,measure_PPVCC_MAIN_voltage_TP9347_with_E_load,mlbsourcetest.calculate,10000,PPVCC_MAIN,PPVCC_MAIN_VIN,mV,4200,4400,,,
USBC,MLB_Source_USB3,PP5V2_ACE_BOOST_OUT_With_Eload,measure PP5V2_ACE_BOOST_OUT voltage with eload,mlbsourcetest.calculate,10000,PP5V2_ACE_BOOST_OUT,PP5V2_ACE_BOOST_OUT,mV,4950,5500,,,
USBC,MLB_Source_USB3,PP5V2_ACE_BOOST_OUT_Delta,<ACE_BOOST_W/o_load> - <ACE_BOOST_W/_load> ,mlbsourcetest.calculate,10000,delta,delta,mV,,,,,
USBC,MLB_Source_USB3,ACE_BOOST_Efficiency,100*( <PPVBUS_Curr> * <PPVBUS_volt> / ((<IBATT_withEload> - <IBATT_NoEload>) * <PPVCC_MAIN_withEload>)),mlbsourcetest.calculate,10000,efficiency,efficiency,%,88,97,,,
USBC,MLB_Source_USB3,Set_Eload1_0mA,,fixture.sendcmd,10000,eload set(1*cc*0),,,,,,,
USBC,MLB_Source_USB3,Eload_Disable,disable elaod 1,fixture.sendcmd,10000,eload disable(1),,,,,,,
USBC,MLB_Source_USB3,PPVBUS_to_CCEload_Disconnect,PPVBUS_USB_CONN disconnected from CCEload,relay.relay,10000,ELOAD_INPUT1_TO,DISCONNECT,,,,,,






USBC,MLB_Source_USB3,ACE_CC1_Disconnect_1,disconnected the ACE_CC1,relay.relay,10000,ACE_CC1,DISCONNECT,,,,,,
USBC,MLB_Source_USB3,ACE_CC1_to_1K,ACE_CC1 connected to 1K resistor Ra,relay.relay,10000,ACE_CC1,TO_1K_GND,,,,,,
USBC,MLB_Source_USB3,DELAY_1000MS_5,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
USBC,MLB_Source_USB3,VDM_CC1_TO_ACE_CC2,VDM_CC1 connected to ACE_CC2,relay.relay,10000,VDM_CC1,TO_ACE_CC2,,,,,,
USBC,MLB_Source_USB3,DELAY_2000MS_2,,delay.delay,10000,2000,,ms,,,,,
USBC,MLB_Source_USB3,Pick_USBC_ACC2,pick USBC by ace,dut.diags,10000,ace --pick usbc,,,,,,,
USBC,MLB_Source_USB3,ACE_CC_Status_CC2,check ACE CC connect status,dut.diags_parse,10000,ace -r 0x69,,,02,02,,,
USBC,MLB_Source_USB3,SS1_CC2_Connect_Status,run the USB3 smokey test check the connect status,mlbsourcetest.usb3_test_only,1000000,ACE_CC2,,,1,1,,,
USBC,MLB_Source_USB3,SS1_CC2_Link_state,check USB3 link state expect U0,mlbsourcetest.usb3_test_only,1000000,Link_state,,,1,1,,,
USBC,MLB_Source_USB3,SS1_CC2_Speed,check USB3 speed expect SS,mlbsourcetest.usb3_test_only,1000000,Speed,,,1,1,,,
USBC,MLB_Source_USB3,SS1_CC2_Link_ERRS,check link errors,mlbsourcetest.usb3_test_only,1000000,Link_error,,,0,50,,,
USBC,MLB_Source_USB3,SS1_CC2_Num_Tries,check the retry times,mlbsourcetest.usb3_test_only,1000000,ReDriver,,,1,3,,,
USBC,MLB_Source_USB3,DELAY_200MS_5,delay 200ms,delay.delay,10000,200,,ms,,,,,
USBC,MLB_Source_USB3,SS1_CC2_Gain,if return 1B or 6B then report gain result is 8.6,mlbsourcetest.usb3_gain,10000,"ace --4cc DPMr --txdata ""0xA0 0x20"" --rxdata ""13""",ss1_cc2_gain,,8.6,8.6,,,
USBC,MLB_Source_USB3,POWER_OFF_DISK_CC2,disconnected USB3.0 disk’s power,relay.relay,10000,USB3_TO_5V,DISCONNECT,,,,,,


USBC,MLB_Source_USB3,Select_Reg_PMU,select PMU,dut.diags,10000,reg select D2483,,,,,,,
USBC,MLB_Source_USB3,ACE_ReDriver_i2c_FAIL_Voltage,"<reg write 0x6400 0xD2~0x96 step is 5> each time check <ace --4cc DPMr --txdata ""0xA0 0x20"" --rxdata ”13”> once result ~=0x13 0x11 then measure PP3V3_S2_REDRIVER",mlbsourcetest.ace_redriver,20000,test,,mV,2700,2900,,,
USBC,MLB_Source_USB3,ACE_ReDriver_i2c_FAIL_Reg,get the previous ace report reg value,mlbsourcetest.ace_redriver,10000,show,,,,,,,
USBC,MLB_Source_USB3,ACE_ReDriver_i2c@2V65_Reg,"<reg write 0x6400 0x91> <ace --4cc DPMr --txdata ""0xA0 0x20"" --rxdata ”13”> get the ace output reg value",mlbsourcetest.ace_redriver,10000,next,,,,,,,
USBC,MLB_Source_USB3,PP3V3_S2_REDRIVER@2V65,measure PP3V3_S2_REDRIVER voltage,mlbsourcetest.ace_redriver,10000,next_voltage,,mV,2600,2700,,,
USBC,MLB_Source_USB3,Set_PP3V3_S2_REDRIVER_3V3,set the PP3V3_S2_REDRIVER back to 3V3,dut.diags,10000,reg write 0x6400 0xD2,,,,,,,
USBC,MLB_Source_USB3,PP3V3_S2_REDRIVER_Volt,measure PP3V3_S2_REDRIVER voltage,dmm.dmm,10000,PP3V3_S2_REDRIVER,,mV,3268,3327.5,,,


USBC,MLB_Source_USB3,ACE_CC1_to_CCEload,ACE CC1 connected to CC Eload,relay.relay,10000,ELOAD_INPUT1_TO,ACE_CC1,,,,,,
USBC,MLB_Source_USB3,DELAY_100MS_9,delay 100ms,delay.delay,10000,100,,ms,,,,,
USBC,MLB_Source_USB3,CC_Eload_Enable_4,CC Eload enable,fixture.sendcmd,10000,eload enable(1),,,,,,,
USBC,MLB_Source_USB3,ACE_CC1_Sense_to_CCEload,ACE_CC1 voltage sense connected to Eload,mlbsourcetest.setsense_connect,10000,ELOAD_VOLTAGE_SENSE1,,,,,,,
USBC,MLB_Source_USB3,DELAY_200MS_6,delay 200ms,delay.delay,10000,200,,ms,,,,,

USBC,MLB_Source_USB3,Set_CCEload_CC1_400mA,set CC Eload to 400mA,fixture.sendcmd,10000,eload set(1*cc*400),,,,,,,
USBC,MLB_Source_USB3,DELAY_1000MS_7,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
USBC,MLB_Source_USB3,Read_ACE_Status_Start_CC1_400mA,<ace --pick usbc -r 0x6A> get the vbus cc1 cc2 status,mlbsourcetest.readvbus,10000,clear,,,,,,,
USBC,MLB_Source_USB3,ACE_Read_CC1_voltage_400mA_Diags_DEBUG,get the ACE report CC1 voltage<cc1*6/1024> cc1= third string 0x[xxxx],mlbsourcetest.readvbus,10000,cc1,,V,5.3,5.7,,,
USBC,MLB_Source_USB3,ACE_CC1_Eload_volt_CC_400mA_FIX_DEBUG,ACE_CC1 connected to Eload’s voltage,dmm.dmm,10000,ELOAD_VOLTAGE_SENSE1,,mV,4700,5500,,,
USBC,MLB_Source_USB3,ACE_CC1_Curr_CC_400mA,CC Eload current,powerboard.read_eload_current,10000,ELOAD_CURRENT_SENSE1,,mA,350,550,,,

USBC,MLB_Source_USB3,Set_CC_Eload_0mA_CC1,set CC Eload to 0mA,fixture.sendcmd,10000,eload set(1*cc*0),,,,,,,
USBC,MLB_Source_USB3,CC_Eload_Disable_2,CC Eload disable,fixture.sendcmd,10000,eload disable(1),,,,,,,
USBC,MLB_Source_USB3,ACE_CC1_to_Eload_Disconnect,ACE CC1 disconnected from CC Eload,relay.relay,10000,ELOAD_INPUT1_TO,DISCONNECT,,,,,,
USBC,MLB_Source_USB3,ACE_CC1_Disconnect_2,ACE CC1 disconnected,relay.relay,10000,ACE_CC1,DISCONNECT,,,,,,
USBC,MLB_Source_USB3,ACE_CC2_Disconnect,ACE CC2 disconnected,relay.relay,10000,ACE_CC2,DISCONNECT,,,,,,
USBC,MLB_Source_USB3,DELAY_1000MS_8,delay 1000ms,delay.delay,10000,1000,,ms,,,,,

USBC,MLB_Source_USB3,VDM_to_Source,set the VDM to source mode,fixture.sendcmd,10000,change low hearder(region0),ACK,,,,,,
USBC,MLB_Source_USB3,Power_To_VDM,power connected to VDM PP_EXT,relay.relay,10000,PPVBUS_USB_PWR,TO_PP_EXT,,,,,,
USBC,MLB_Source_USB3,DELAY_10MS_2,delay 10ms,delay.delay,10000,10,,ms,,,,,
USBC,MLB_Source_USB3,USB_POWER_ON,USB power output enable,relay.relay,10000,VBUS_OUTPUT_CTL,ON,,,,,,
USBC,MLB_Source_USB3,DELAY_10MS_3,delay 10ms,delay.delay,10000,10,,ms,,,,,
USBC,MLB_Source_USB3,VBUS_to_5V,set VUSB output 5V,powerboard.setusbmainvolt,10000,5,,,,,,,
USBC,MLB_Source_USB3,VDM_VCC1_TO_ACE_CC1,VDM_CC1 connected to ACE_CC1,relay.relay,10000,VDM_CC1,TO_ACE_CC1,,,,,,
USBC,MLB_Source_USB3,DELAY_2000MS_3,delay 2000ms,delay.delay,10000,2000,,ms,,,,,
USBC,MLB_Source_USB3,ACE_Reset,reset ACE,dut.diags,10000,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,,,,,


USBC,MLB_Source_VCON,Set_Eload1_0mA,set Eload 1 to 0mA,fixture.sendcmd,10000,eload set(1*cc*0),,,,,,,
USBC,MLB_Source_VCON,Set_Eload2_0mA,set Eload 2 to 0mA,fixture.sendcmd,10000,eload set(2*cc*0),,,,,,,
USBC,MLB_Source_VCON,CR_Eload_Disable_1,CC Eload disable,fixture.sendcmd,10000,eload disable(1),,,,,,,
USBC,MLB_Source_VCON,CC_Eload_Disable_2,CC Eload disable,fixture.sendcmd,10000,eload disable(2),,,,,,,
USBC,MLB_Source_VCON,Set_VBATT_4V3,set VBATT to 4.3V,powerboard.setbattvolt,10000,4.3,,,,,,,
USBC,MLB_Source_VCON,VDM_CC1_Disconnect,disconnected VDM CC from fixture,relay.relay,10000,VDM_CC1,DISCONNECT,,,,,,
USBC,MLB_Source_VCON,VUSB_Power_Off,USB power output disable,relay.relay,10000,VBUS_OUTPUT_CTL,OFF,,,,,,
USBC,MLB_Source_VCON,PPVBUS_USB_CONN_Disconnect,Disconnected PPVBUS_USB_CONN,relay.relay,10000,VDM_VBUS_TO_PPVBUS_USB_CONN,DISCONNECT,,,,,,
USBC,MLB_Source_VCON,PPVBUS_USB_PWR_Dis,disconnected fixture’s PPVBUS_USB_PWR,relay.relay,10000,PPVBUS_USB_PWR,DISCONNECT,,,,,,
USBC,MLB_Source_VCON,DELAY_300MS,delay 3000ms,delay.delay,10000,300,,ms,,,,,
USBC,MLB_Source_VCON,VDM_to_Sink,set the VDM to sink mode,fixture.sendcmd,10000,change low hearder(region1),ACK,,,,,,
USBC,MLB_Source_VCON,DELAY_1000MS_1,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
USBC,MLB_Source_VCON,PPVBUS_to_CREload1,connected PPVBUS_USB_CONN to CR Eload1,relay.relay,10000,ELOAD_INPUT1_TO,PPVBUS_USB_CONN,,,,,,
USBC,MLB_Source_VCON,PPVBUS_USB_CONN_Sense_to_CR_Eload,ACE_CC2 voltage sense connected to Eload,mlbsourcetest.setsense_connect,10000,ELOAD_VOLTAGE_SENSE1,,,,,,,
USBC,MLB_Source_VCON,ACE_CC2_to_CCEload2,connect ACE_CC2 to CC Eload2,relay.relay,10000,ELOAD_INPUT2_TO,ACE_CC2,,,,,,
USBC,MLB_Source_VCON,ACE_CC2_TO_1K,ACE_CC2 connected to 1K resistor Ra,relay.relay,10000,ACE_CC2,TO_1K_GND,,,,,,
USBC,MLB_Source_VCON,DELAY_1000MS_2,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
USBC,MLB_Source_VCON,VDM_CC1_TO_ACE_CC1,VDM_CC1 connected to ACE_CC1,relay.relay,10000,VDM_CC1,TO_ACE_CC1,,,,,,
USBC,MLB_Source_VCON,DELAY_2000MS,delay 2000ms,delay.delay,10000,2000,,ms,,,,,
USBC,MLB_Source_VCON,PP5V2_ACE_BOOST_OUT_Start,measure PP5V2_ACE_BOOST_OUT voltage,dmm.dmm,10000,PP5V2_ACE_BOOST_OUT,,mV,4950,5500,,,
USBC,MLB_Source_VCON,PPVBUS_OCP_Disable,disable ACE’s OCP,dut.diags,10000,"ace --pick usbc --4cc NPOC --txdata ""0x96"" --rxdata 0",,,,,,,

USBC,MLB_Source_VCON,Enable_CREload1,enable CC Eload1,fixture.sendcmd,10000,eload enable(1),,,,,,,
USBC,MLB_Source_VCON,DELAY_200mS_1,delay 200ms,delay.delay,10000,200,,ms,,,,,
USBC,MLB_Source_VCON,Set_CR_Eload1_1500mA,set CR Eload1 to 3R3ohm,fixture.sendcmd,10000,eload set(1*cr*3.3),,,,,,,
USBC,MLB_Source_VCON,DELAY_1000MS_3,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
USBC,MLB_Source_VCON,PPVBUS_Current_Eload1@1500mA_CR,measure PPVBUS_USB_CONN current through eload,powerboard.read_eload_current,30000,ELOAD_CURRENT_SENSE1,,mA,1300,1800,,,
USBC,MLB_Source_VCON,Enable_CCEload2,enable CC Eload2,fixture.sendcmd,10000,eload enable(2),,,,,,,
USBC,MLB_Source_VCON,Set_CCEload2_50mA,set CC load2 to 50mA,powerboard.set_ccload,10000,eload set(2*cc*50),,,,,,,
USBC,MLB_Source_VCON,DELAY_200mS_3,delay 200ms,delay.delay,10000,200,,ms,,,,,
USBC,MLB_Source_VCON,Set_CCEload2_450mA,set CC load2 to 450mA,powerboard.set_ccload,10000,eload set(2*cc*450),,,,,,,
USBC,MLB_Source_VCON,DELAY_1000MS_4,delay 2000ms,delay.delay,10000,1000,,ms,,,,,
USBC,MLB_Source_VCON,PPVBATT_Volt_Start,measure PPVBATT voltage,dmm.dmm,10000,PPBATT_VCC,,mV,3400,4800,,,
USBC,MLB_Source_VCON,IBATT_CHECK_DEBUG@MLB_Source_VCON,measure Batt current ,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,1757,3263,,,3
USBC,MLB_Source_VCON,PPVBUS_USB_CONN_Start,measure PPVBUS_USB_CONN voltage,dmm.dmm,10000,PPVBUS_USB_CONN,,mV,4900,5500,,,
USBC,MLB_Source_VCON,PPVBUS_Curr_Start@1500mA_CR,measure PPVBUS_USB_CONN current through Eload,powerboard.read_eload_current,10000,ELOAD_CURRENT_SENSE1,1200,,1300,1800,,,
USBC,MLB_Source_VCON,DELAY_200MS_6,delay 200ms,delay.delay,10000,200,,ms,,,,,

USBC,MLB_Source_VCON,ACE_CC2_Curr_Start@450,measure ACE_CC2 current through Eload,powerboard.read_eload_current,10000,ELOAD_CURRENT_SENSE2,350,,350,550,,,
USBC,MLB_Source_VCON,Read_ACE_Status_Start,<ace --pick usbc -r 0x6A> get the vbus cc1 cc2 status,mlbsourcetest.readvbus,10000,clear,,,,,,,
USBC,MLB_Source_VCON,ACE_Read_VBUS_Start,get the ACE report Vbus voltage<vbus*30/1024> vbus= first string 0x[xxxx],mlbsourcetest.readvbus,10000,vbus,,V,4.7,5.5,,,
USBC,MLB_Source_VCON,ACE_Read_CC2_Start,get the ACE report CC2 voltage<cc2*6/1024> cc2= third string 0x[xxxx],mlbsourcetest.readvbus,10000,cc2,,V,5.3,5.7,,,


USBC,MLB_Source_VCON,DELAY_13000MS,delay 13000ms,delay.delay,200000,13000,,ms,,,,,
USBC,MLB_Source_VCON,PPVBATT_Volt_End,measure PPVBATT voltage,dmm.dmm,10000,PPBATT_VCC,,mV,3400,4800,,,
USBC,MLB_Source_VCON,PPVBUS_USB_CONN_End,measure PPVBUS_USB_CONN voltage,dmm.dmm,10000,PPVBUS_USB_CONN,,mV,4900,5500,,,
USBC,MLB_Source_VCON,PPVBUS_Curr_End@1500mA_CR,measure PPVBUS_USB_CONN current through Eload,powerboard.read_eload_current,10000,ELOAD_CURRENT_SENSE1,1200,mA,1300,1800,,,
USBC,MLB_Source_VCON,ACE_CC2_Curr_End,measure ACE_CC2 current through Eload,powerboard.read_eload_current,10000,ELOAD_CURRENT_SENSE2,350,mA,350,550,,,
USBC,MLB_Source_VCON,Read_ACE_Status_End,<ace --pick usbc -r 0x6A> get the vbus cc1 cc2 status,mlbsourcetest.readvbus,10000,clear,,,,,,,
USBC,MLB_Source_VCON,ACE_Read_VBUS_End,get the ACE report Vbus voltage<vbus*30/1024> vbus= first string 0x[xxxx],mlbsourcetest.readvbus,10000,vbus,,V,4.7,5.5,,,
USBC,MLB_Source_VCON,ACE_Read_CC2_End,get the ACE report CC2 voltage<cc2*6/1024> cc2= third string 0x[xxxx],mlbsourcetest.readvbus,10000,cc2,,V,5.3,5.7,,,

USBC,MLB_Source_VCON,CREload1_Disconnect,Eload 1 disconnected,relay.relay,10000,ELOAD_INPUT1_TO,DISCONNECT,,,,,,
USBC,MLB_Source_VCON,CCEload2_Disconnect,Eload 2 disconnected,relay.relay,10000,ELOAD_INPUT2_TO,DISCONNECT,,,,,,
USBC,MLB_Source_VCON,Set_CCEload2_0mA,set Eload 2 to 0mA,fixture.sendcmd,10000,eload set(2*cc*0),,,,,,,
USBC,MLB_Source_VCON,Set_CCEload1_0mA,set Eload 1 to 0mA,fixture.sendcmd,10000,eload set(1*cc*0),,,,,,,
USBC,MLB_Source_VCON,CCEload1_Disable,,fixture.sendcmd,10000,eload disable(1),,,,,,,
USBC,MLB_Source_VCON,CCEload2_Disable,,fixture.sendcmd,10000,eload disable(2),,,,,,,
USBC,MLB_Source_VCON,CC_FLOAT_1,,relay.relay,10000,VDM_CC1,DISCONNECT,,,,,,
USBC,MLB_Source_VCON,VDM_to_Source,set the VDM to source mode,fixture.sendcmd,10000,change low hearder(region0),ACK,,,,,,
USBC,MLB_Source_VCON,DELAY_200MS_2,delay 200ms,delay.delay,10000,200,,ms,,,,,
USBC,MLB_Source_VCON,VDM_CC1_TO_ACE_CC1_1,VDM_CC1 connected to ACE_CC1,relay.relay,10000,VDM_CC1,TO_ACE_CC1,,,,,,
USBC,MLB_Source_VCON,VBUS_DUT,PPVBUS_USB_CONN connected to VDM VBUS power,relay.relay,10000,VDM_VBUS_TO_PPVBUS_USB_CONN,CONNECT,,,,,,



Wireless_Power,Scorpius_Efficency,Set_VBAT_to_4.3V,set battery voltage to 4.3v,powerboard.setbattvolt,10000,4.3,,,,,,,
Wireless_Power,Scorpius_Efficency,CC_Disconn,disconnect CC,relay.relay,10000,VDM_CC1,DISCONNECT,,,,,,
Wireless_Power,Scorpius_Efficency,Set_VBUS_0V,VBUS set to 0V,powerboard.setusbmainvolt,10000,0,,,,,,,
Wireless_Power,Scorpius_Efficency,USB_POWER_OFF,turn off power board PPVBUS output,relay.relay,10000,VBUS_OUTPUT_CTL,OFF,,,,,,
Wireless_Power,Scorpius_Efficency,IBATT_SCORPIUS_BST_OFF,measure battery current,scps_eff.vboost_eftest,10000,IBATT_VB_OFF,BATT_CURRENT_BIG,mA,,,,,
Wireless_Power,Scorpius_Efficency,ENABLE_GPIO_SCORPIUS_BOOST_EN,connected GPIO_SCORPIUS_BOOST_EN for measurement,relay.relay,10000,GPIO_SCORPIUS_BOOST_EN,CONNECT,,,,,,
Wireless_Power,Scorpius_Efficency,PP20V_SCORPIUS_BOOST_VOUT_w/o_Eload,PP20V_SCORPIUS_BOOST_VOUT voltage,scps_eff.vboost_eftest,10000,PP20V_SCORPIUS_BOOST_VOUT_Without_ELOAD,,mV,8000,9000,,,
Wireless_Power,Scorpius_Efficency,Disable_Eload_Before_Connect,enable eload,fixture.sendcmd,10000,eload disable(1),,,,,,,
Wireless_Power,Scorpius_Efficency,Set_Eload1_0mA_Before,cc load set to 0mA,fixture.sendcmd,10000,eload set(1*cc*0),,,,,,,
Wireless_Power,Scorpius_Efficency,Eload1_Connected,Eload 1 connected to PP20V_SCORPIUS_BOOST_VOUT,relay.relay,10000,ELOAD_INPUT1_TO,PP20V_SCORPIUS_BOOST_VOUT,,,,,,
Wireless_Power,Scorpius_Efficency,Enable_Eload1_After_Connect,enable eload1,fixture.sendcmd,10000,eload enable(1),,,,,,,
Wireless_Power,Scorpius_Efficency,Set_Eload1_5mA,cc load set to 5mA,powerboard.set_ccload,10000,eload set(1*cc*5),,,,,,,
Wireless_Power,Scorpius_Efficency,Set_Eload1_50mA,cc load set to 50mA,powerboard.set_ccload,10000,eload set(1*cc*50),,,,,,,
Wireless_Power,Scorpius_Efficency,Set_Eload1_100mA,cc load set to 100mA,powerboard.set_ccload,10000,eload set(1*cc*100),,,,,,,
Wireless_Power,Scorpius_Efficency,Set_Eload1_600mA,cc load set to 600mA,powerboard.set_ccload,10000,eload set(1*cc*600),,,,,,,
Wireless_Power,Scorpius_Efficency,Delay_500MS_1,delay 1000ms,delay.delay,10000,500,,ms,,,,,
Wireless_Power,Scorpius_Efficency,Eload_Current@600mA,measure the Eload current,scps_eff.vboost_eftest,10000,ELOAD_CURRENT_SENSE1,,mA,590,610,,,
Wireless_Power,Scorpius_Efficency,IBATT_SCORPIUS_BST_ON,measure battery current,scps_eff.vboost_eftest,10000,IBATT_VB_ON,BATT_CURRENT_BIG,mA,1300,1600,,,
Wireless_Power,Scorpius_Efficency,PPVCC_MAIN_SNS@Boost_ON,measure_PPVCC_MAIN_voltage_TP9347,scps_eff.vboost_eftest,10000,PPVCC_MAIN,,mV,4200,4400,,,
Wireless_Power,Scorpius_Efficency,PP20V_SCORPIUS_BOOST_VOUT_w/_Eload,PP20V_SCORPIUS_BOOST_VOUT voltage,scps_eff.vboost_eftest,10000,PP20V_SCORPIUS_BOOST_VOUT,,mV,8000,9000,,,
Wireless_Power,Scorpius_Efficency,DELTA_PP20V_SCORPIUS_BOOST_VOUT,PP20V_SCORPIUS_BOOST_VOUTw/o_Eload-PP20V_SCORPIUS_BOOST_VOUT_w/_Eload voltage,scps_eff.vboost_eftest,10000,Delta_20v,,mV,-2000,2000,,,
Wireless_Power,Scorpius_Efficency,SCORPIUS_BOOST_Efficiency,SCORPIUS_BOOST_Efficiency,scps_eff.vboost_eftest,10000,EF,,%,89,98,,,
Wireless_Power,Scorpius_Efficency,DisABLE_GPIO_SCORPIUS_BOOST_EN,Disconnected GPIO_SCORPIUS_BOOST_EN for measurement,relay.relay,10000,GPIO_SCORPIUS_BOOST_EN,DISCONNECT,,,,,,
Wireless_Power,Scorpius_Efficency,Set_Eload1_0mA,cc load set to 0mA,powerboard.seteccload,10000,eload set(1*cc*0),,,,,,,
Wireless_Power,Scorpius_Efficency,Disable_Eload_END,enable eload,fixture.sendcmd,10000,eload disable(1),,,,,,,
Wireless_Power,Scorpius_Efficency,Eload1_Disconnect,eload1 disconnect,relay.relay,10000,ELOAD_INPUT1_TO,DISCONNECT,,,,,,
Wireless_Power,Scorpius_Efficency,USB_POWER_ON,disconnect PPVBUS,relay.relay,10000,VBUS_OUTPUT_CTL,ON,,,,,,
Wireless_Power,Scorpius_Efficency,CC_FLOAT_1,,relay.relay,10000,VDM_CC1,DISCONNECT,,,,,,
Wireless_Power,Scorpius_Efficency,Delay_1000MS,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
Wireless_Power,Scorpius_Efficency,VDM_CC1_To_ACE_CC1,VDM_CC1 connected to ACE_CC1,relay.relay,10000,VDM_CC1,TO_ACE_CC1,,,,,,
Wireless_Power,Scorpius_Efficency,ACE_SRDY,ace reset,dut.diags,10000,"ace --pick usbc --4cc SRDY --txdata ""0x00"" --rxdata 0",,,,,,,

System,BATT_Current_Before_CB,Set_VBAT_to_4.3V,set battery voltage to 4.3v,powerboard.setbattvolt,10000,4.3,,,,,,,
System,BATT_Current_Before_CB,Delay_200MS,delay 1000ms,delay.delay,10000,200,,ms,,,,,
System,BATT_Current_Before_CB,Disconnect_VBUS,disconnected VBUS power from DUT,relay.relay,10000,VBUS_OUTPUT_CTL,OFF,,,,,,
System,BATT_Current_Before_CB,CC_Disconn,disconnected VDM_CC from DUT,relay.relay,10000,VDM_CC1,DISCONNECT,,,,,,
System,BATT_Current_Before_CB,Delay_2000MS,delay 1000ms,delay.delay,10000,2000,,ms,,,,,
System,BATT_Current_Before_CB,BATT_CURRENT_Before_CB,reset current of battery,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,80,160,,,

CB,FCT,CB_WRITE,,dut.writecb,60000,[[result]],,,,,,,
CB,FCT,CB_READ,check cb is ok or not,dut.readcb,10000,,,,,,,,

System_State,ShutDown_Current,Shut_Down,,dut.shutdown,10000,,,,,,,,
System_State,ShutDown_Current,DELAY_2000MS_1,delay 10000ms,delay.delay,100000,2000,,ms,,,,,
System_State,ShutDown_Current,BATT_MODE_TO_SMALL,,relay.relay,10000,BATT_MODE_CTL,SMALL,,,,,,

System_State,ShutDown_Current,BATT_CURRENT,reset current of battery,dmm.readsmallvolt,10000,BATT_CURRENT_SMALL,,mA,,,,,
System_State,ShutDown_Current,Fixture_Reset,,reset.reset,20000,,,,,,,,
System_State,ShutDown_Current,PPBATT_VCC_DISCHARGE_CONNECT,,relay.relay,10000,PPBATT_VCC_DISCHARGE,CONNECT,,,,,,
System_State,ShutDown_Current,PPVBUS_USB_CONN_DISCHARGE_CONNECT,,relay.relay,10000,PPVBUS_USB_CONN_DISCHARGE,CONNECT,,,,,,
System_State,ShutDown_Current,PPVCC_MAIN_DISCHARGE_CONNECT,,relay.relay,10000,PPVCC_MAIN_DISCHARGE,CONNECT,,,,,,
System_State,ShutDown_Current,DELAY_1000MS_After_Connect_BATT_Discharge,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
System_State,ShutDown_Current,PPBATT_VCC_DISCHARGE_DISCONNECT,,relay.relay,10000,PPBATT_VCC_DISCHARGE,DISCONNECT,,,,,,
System_State,ShutDown_Current,PPVBUS_USB_CONN_DISCHARGE_DISCONNECT,,relay.relay,10000,PPVBUS_USB_CONN_DISCHARGE,DISCONNECT,,,,,,
System_State,ShutDown_Current,PPVCC_MAIN_DISCHARGE_DISCONNECT,,relay.relay,10000,PPVCC_MAIN_DISCHARGE,DISCONNECT,,,,,,

System_State,Reset_Current_END,Fixture_Reset_1,,reset.reset,20000,,,,,,,,
System_State,Reset_Current_END,PPBATT_VCC_DISCHARGE_CONNECT_1,,relay.relay,10000,PPBATT_VCC_DISCHARGE,CONNECT,,,,,,
